1
373.0000,112.0000,390.0000,112.0000,390.0000,143.0000,373.0000,143.0000
371.0000,112.0000,388.0000,112.0000,388.0000,143.0000,371.0000,143.0000
369.0000,113.0000,386.0000,113.0000,386.0000,144.0000,369.0000,144.0000
367.0000,113.0000,384.0000,113.0000,384.0000,145.0000,367.0000,145.0000
364.0000,113.0000,382.0000,113.0000,382.0000,144.0000,364.0000,144.0000
363.0000,113.0000,380.0000,113.0000,380.0000,145.0000,363.0000,145.0000
360.0000,114.0000,378.0000,114.0000,378.0000,145.0000,360.0000,145.0000
358.0000,114.0000,376.0000,114.0000,376.0000,145.0000,358.0000,145.0000
357.0000,115.0000,375.0000,115.0000,375.0000,146.0000,357.0000,146.0000
354.0000,115.0000,371.0000,115.0000,371.0000,147.0000,354.0000,147.0000
351.0000,115.0000,369.0000,115.0000,369.0000,147.0000,351.0000,147.0000
348.0000,116.0000,366.0000,116.0000,366.0000,148.0000,348.0000,148.0000
346.0000,115.0000,364.0000,115.0000,364.0000,148.0000,346.0000,148.0000
344.0000,117.0000,361.0000,117.0000,361.0000,148.0000,344.0000,148.0000
341.0000,117.0000,358.0000,117.0000,358.0000,148.0000,341.0000,148.0000
339.0000,117.0000,356.0000,117.0000,356.0000,149.0000,339.0000,149.0000
336.0000,118.0000,353.0000,118.0000,353.0000,150.0000,336.0000,150.0000
334.0000,118.0000,352.0000,118.0000,352.0000,150.0000,334.0000,150.0000
330.0000,119.0000,348.0000,119.0000,348.0000,151.0000,330.0000,151.0000
327.0000,118.0000,345.0000,118.0000,345.0000,151.0000,327.0000,151.0000
325.0000,120.0000,342.0000,120.0000,342.0000,151.0000,325.0000,151.0000
322.0000,119.0000,339.0000,119.0000,339.0000,151.0000,322.0000,151.0000
321.0000,120.0000,338.0000,120.0000,338.0000,151.0000,321.0000,151.0000
315.0000,120.0000,333.0000,120.0000,333.0000,152.0000,315.0000,152.0000
314.0000,121.0000,331.0000,121.0000,331.0000,153.0000,314.0000,153.0000
311.0000,122.0000,328.0000,122.0000,328.0000,153.0000,311.0000,153.0000
308.0000,122.0000,325.0000,122.0000,325.0000,153.0000,308.0000,153.0000
305.0000,123.0000,322.0000,123.0000,322.0000,154.0000,305.0000,154.0000
302.0000,123.0000,319.0000,123.0000,319.0000,154.0000,302.0000,154.0000
299.0000,123.0000,316.0000,123.0000,316.0000,155.0000,299.0000,155.0000
286.0000,129.0000,304.0000,129.0000,304.0000,162.0000,286.0000,162.0000
282.0000,131.0000,299.0000,131.0000,299.0000,163.0000,282.0000,163.0000
283.0000,130.0000,301.0000,130.0000,301.0000,163.0000,283.0000,163.0000
282.0000,130.0000,300.0000,130.0000,300.0000,164.0000,282.0000,164.0000
282.0000,131.0000,300.0000,131.0000,300.0000,164.0000,282.0000,164.0000
280.0000,131.0000,298.0000,131.0000,298.0000,165.0000,280.0000,165.0000
279.0000,131.0000,299.0000,131.0000,299.0000,166.0000,279.0000,166.0000
277.0000,131.0000,297.0000,131.0000,297.0000,166.0000,277.0000,166.0000
277.0000,131.0000,296.0000,131.0000,296.0000,167.0000,277.0000,167.0000
276.0000,132.0000,295.0000,132.0000,295.0000,167.0000,276.0000,167.0000
275.0000,132.0000,295.0000,132.0000,295.0000,167.0000,275.0000,167.0000
274.0000,132.0000,294.0000,132.0000,294.0000,168.0000,274.0000,168.0000
273.0000,133.0000,292.0000,133.0000,292.0000,168.0000,273.0000,168.0000
271.0000,133.0000,291.0000,133.0000,291.0000,169.0000,271.0000,169.0000
271.0000,133.0000,291.0000,133.0000,291.0000,168.0000,271.0000,168.0000
270.0000,134.0000,289.0000,134.0000,289.0000,169.0000,270.0000,169.0000
268.0000,134.0000,288.0000,134.0000,288.0000,169.0000,268.0000,169.0000
2
0
0
0
0
1
232.0000,127.0000,252.0000,127.0000,252.0000,167.0000,232.0000,167.0000
230.0000,128.0000,250.0000,128.0000,250.0000,167.0000,230.0000,167.0000
228.0000,129.0000,247.0000,129.0000,247.0000,168.0000,228.0000,168.0000
224.0000,129.0000,244.0000,129.0000,244.0000,168.0000,224.0000,168.0000
222.0000,129.0000,243.0000,129.0000,243.0000,169.0000,222.0000,169.0000
220.0000,130.0000,240.0000,130.0000,240.0000,169.0000,220.0000,169.0000
218.0000,130.0000,238.0000,130.0000,238.0000,170.0000,218.0000,170.0000
215.0000,130.0000,236.0000,130.0000,236.0000,170.0000,215.0000,170.0000
213.0000,131.0000,234.0000,131.0000,234.0000,172.0000,213.0000,172.0000
211.0000,131.0000,232.0000,131.0000,232.0000,172.0000,211.0000,172.0000
209.0000,131.0000,230.0000,131.0000,230.0000,172.0000,209.0000,172.0000
206.0000,132.0000,227.0000,132.0000,227.0000,173.0000,206.0000,173.0000
