309,189,14,48
306,189,14,48
307,189,14,48
302,190,14,48
302,190,14,48
302,190,14,48
298,190,14,48
298,190,14,48
294,189,14,49
294,189,14,49
291,189,14,48
291,189,14,48
288,189,14,48
288,189,14,48
285,190,14,47
285,190,14,47
285,190,14,47
282,191,14,47
282,191,14,47
277,191,14,47
278,191,13,46
273,190,14,47
273,189,14,48
271,189,14,49
271,189,14,48
271,189,14,48
268,190,14,49
268,190,14,48
264,190,14,49
263,190,15,50
263,190,15,50
259,190,14,49
259,190,14,49
257,190,14,48
257,190,14,47
254,190,14,48
254,190,14,47
251,191,14,47
250,190,14,48
247,191,14,48
247,191,14,47
247,191,14,47
244,191,14,47
244,191,14,47
240,190,14,48
240,190,14,48
237,189,14,49
237,190,14,48
237,190,14,48
234,191,14,47
234,190,14,48
229,191,14,48
230,191,14,47
226,190,14,48
226,190,14,48
226,190,14,48
223,190,14,49
223,190,14,49
220,190,14,48
220,190,14,48
216,191,14,47
216,191,14,48
213,191,14,48
213,192,14,47
213,192,14,47
209,191,14,47
209,191,14,48
205,190,14,47
205,190,14,47
202,190,14,47
202,190,14,47
199,191,14,48
198,190,14,49
198,190,15,50
194,190,15,51
194,189,15,52
189,188,16,54
189,189,16,54
186,189,15,52
186,190,15,51
183,190,15,51
182,190,15,51
183,190,15,51
178,190,15,52
178,190,15,52
174,190,15,52
174,191,15,51
174,191,15,51
170,190,15,51
170,190,15,51
167,190,15,51
167,190,15,50
162,189,15,51
162,189,15,51
159,190,15,51
159,190,15,51
159,189,15,51
154,190,15,51
154,191,15,50
150,190,15,50
150,191,15,50
145,190,15,51
145,190,15,51
145,190,15,51
142,189,15,51
142,189,15,51
138,189,15,51
134,190,15,50
134,190,15,50
134,190,15,50
130,191,14,49
130,191,14,48
130,191,14,48
126,190,14,49
126,190,15,50
123,190,15,50
123,190,15,50
118,190,15,50
118,190,15,50
113,190,15,50
113,190,15,50
110,191,14,49
110,191,14,49
110,191,14,49
105,190,15,50
105,189,15,51
100,189,15,52
100,189,15,52
96,189,15,52
96,189,15,52
93,190,15,51
92,189,15,52
92,189,15,52
89,190,15,51
89,190,15,51
83,189,15,52
83,190,15,51
80,189,15,52
80,189,15,52
75,188,16,54
75,188,15,53
75,188,15,53
71,189,15,51
71,189,15,51
67,190,15,51
67,190,15,51
63,190,15,50
63,190,15,51
63,190,15,51
58,189,15,52
58,189,15,51
55,189,15,52
55,189,15,52
49,190,15,51
49,190,15,52
49,189,16,54
46,190,15,52
46,190,15,52
42,191,15,51
42,191,15,51
37,190,15,51
37,190,15,50
33,190,15,51
33,189,15,52
30,190,15,51
30,190,15,51
30,190,15,51
26,190,15,51
26,190,15,51
20,190,15,52
20,190,15,51
17,190,15,52
16,189,16,54
13,189,15,52
13,189,15,52
13,189,15,51
9,189,15,51
9,189,15,52
4,190,15,51
4,190,15,52
