143,194,42,56
144,194,42,56
145,194,42,56
145,194,42,55
147,193,42,55
149,193,42,55
151,193,42,56
154,193,41,55
156,193,40,53
158,193,39,52
160,193,38,51
161,194,37,50
160,193,38,51
160,193,40,53
160,193,40,53
160,192,40,54
161,192,39,52
161,193,38,51
162,193,38,51
160,192,39,52
159,194,40,53
165,192,39,52
166,193,38,50
166,194,37,49
166,194,37,49
163,194,38,51
163,194,38,50
162,193,38,51
161,192,39,52
163,191,38,51
162,191,40,53
163,191,39,52
163,192,38,51
163,192,38,51
163,192,38,51
163,192,39,52
162,192,39,52
162,192,38,51
162,192,39,52
162,192,38,51
162,192,38,51
162,192,38,51
162,192,38,51
162,192,39,52
162,192,38,51
162,192,38,51
162,192,38,51
162,192,38,51
163,193,37,50
163,193,38,50
162,192,38,51
162,192,38,51
162,192,38,51
162,191,39,52
163,192,38,50
162,192,38,51
160,191,39,52
161,192,38,51
161,192,38,51
161,192,38,51
162,192,38,51
162,192,38,51
162,192,38,51
162,192,38,51
163,193,37,50
162,193,38,50
162,192,38,51
162,192,38,51
162,192,38,51
161,192,38,51
161,192,38,51
161,192,38,51
161,192,38,51
162,193,38,50
162,192,38,51
161,192,38,51
161,193,38,51
161,192,38,51
161,192,38,51
161,192,38,51
161,192,38,51
161,192,38,51
162,192,38,51
161,192,38,51
161,192,38,51
162,192,38,51
162,192,38,51
162,192,38,51
162,192,38,51
162,192,38,51
162,192,38,51
161,191,39,52
161,192,38,51
162,191,39,52
166,192,38,51
167,193,37,50
170,194,37,49
173,194,37,49
175,194,36,48
179,194,35,47
191,194,36,48
208,195,36,48
169,203,36,48
170,204,36,48
169,203,35,47
167,204,36,48
148,194,37,50
143,195,37,50
147,193,38,51
147,193,39,52
148,194,38,51
146,193,38,51
145,193,38,51
143,192,38,51
142,192,38,51
141,191,38,51
140,191,38,51
147,193,39,52
147,193,38,51
147,193,39,52
146,193,40,53
147,192,39,52
147,193,38,51
148,194,38,51
147,193,39,52
147,193,39,52
147,193,38,51
146,193,39,52
147,193,39,52
147,193,39,52
147,193,39,52
146,193,39,52
146,193,39,52
147,193,38,51
147,193,39,52
147,193,39,52
147,193,39,52
