416,101,19,48
415,101,19,48
414,101,19,48
414,101,19,48
413,101,19,48
409,102,19,48
407,102,19,48
405,101,19,48
404,101,19,48
403,101,19,48
402,100,19,49
400,101,19,48
398,101,19,48
397,101,19,48
396,102,19,48
393,102,19,48
392,101,19,49
391,101,19,48
390,101,19,48
389,102,19,48
388,102,19,48
386,101,20,49
385,102,19,48
384,102,19,48
381,102,19,48
380,102,19,48
378,102,19,48
377,102,19,48
375,102,19,48
374,102,19,48
373,102,19,48
371,102,19,48
369,102,19,48
368,102,19,48
366,102,19,48
365,102,19,48
363,102,19,48
357,103,18,47
352,102,19,48
350,102,19,48
350,103,18,47
348,102,19,48
347,102,19,48
346,102,19,48
345,103,19,48
343,103,19,48
341,103,19,48
337,103,19,48
336,103,19,48
335,103,19,48
333,103,19,48
332,103,19,48
330,103,19,48
328,102,19,49
327,103,19,48
321,103,19,48
318,103,19,48
316,103,19,48
315,104,19,47
313,103,19,48
312,103,19,48
311,103,19,48
311,103,19,48
310,104,18,47
308,103,19,47
306,104,19,47
305,103,19,48
303,103,19,48
301,103,19,48
300,103,19,48
299,103,19,48
298,103,19,48
296,103,19,48
294,104,19,48
293,103,19,48
292,103,19,48
291,103,19,48
289,103,19,48
289,103,19,47
287,103,19,48
286,104,19,48
284,104,19,48
282,104,19,48
281,104,19,48
279,104,19,47
278,104,19,48
276,104,19,47
269,103,18,46
267,104,19,47
264,104,19,48
262,104,19,48
261,104,19,47
260,104,19,47
258,104,19,48
256,104,19,48
255,104,19,48
247,104,19,48
245,105,19,47
243,104,19,48
243,105,18,46
240,104,19,48
238,104,19,48
236,105,19,47
233,105,19,48
224,105,19,48
220,105,19,48
218,105,19,48
216,105,19,47
215,105,19,48
214,105,19,47
213,105,19,47
211,106,18,46
210,106,19,48
208,105,19,47
207,106,19,47
204,106,18,46
203,105,19,47
202,106,19,47
201,106,19,47
200,106,18,46
198,106,19,47
197,106,19,47
195,105,19,48
193,105,19,48
192,105,19,48
191,105,19,48
190,106,19,47
188,106,19,47
187,106,19,47
185,106,19,47
183,106,19,48
182,106,19,48
180,106,19,47
179,106,19,47
178,106,19,47
177,106,19,47
175,107,19,47
174,107,19,47
172,106,19,47
172,107,18,47
170,106,19,48
169,106,19,47
168,107,18,46
166,107,18,46
164,107,18,46
162,107,19,47
161,106,19,48
160,106,19,47
159,106,18,46
157,107,18,46
156,106,18,46
155,107,18,46
154,106,19,47
153,107,18,46
151,107,18,46
150,108,19,47
149,108,18,46
148,107,18,46
146,107,19,47
144,108,18,46
142,107,19,47
141,108,18,46
140,108,19,47
139,108,18,46
138,107,19,47
136,108,18,46
135,107,18,46
134,108,18,46
132,108,18,46
132,109,18,45
131,108,18,46
130,108,19,47
129,108,18,46
128,108,18,45
126,107,18,46
125,107,18,46
124,108,18,46
123,108,18,46
122,108,18,45
120,108,18,45
118,108,17,44
117,108,18,45
116,108,18,45
116,108,18,45
114,108,18,46
113,107,18,46
113,108,18,45
112,108,18,45
111,107,18,46
110,107,18,46
110,107,18,46
109,106,18,46
108,107,18,46
107,107,18,45
106,107,18,46
105,106,18,46
104,107,18,45
103,106,18,46
102,106,18,45
102,107,18,45
102,107,17,44
101,107,18,45
101,106,18,46
100,105,18,46
100,105,19,47
99,104,19,47
98,105,18,46
98,105,18,46
97,106,18,45
96,106,17,44
95,106,18,45
94,106,17,44
92,105,18,45
92,106,18,45
91,106,17,44
90,106,17,44
90,106,17,44
89,105,17,44
89,105,18,45
88,105,17,44
88,105,18,45
87,105,18,45
87,105,18,45
86,106,17,44
85,105,18,45
84,105,17,44
83,105,18,45
82,105,18,45
81,105,18,45
80,105,18,45
80,105,18,45
77,103,18,45
75,103,18,45
74,102,18,45
73,102,18,45
75,103,18,46
75,104,18,45
75,104,17,44
74,103,18,45
73,104,17,44
73,103,18,45
73,104,17,44
72,104,18,45
71,103,18,46
71,103,18,45
71,103,18,45
71,104,17,44
70,103,17,44
69,103,18,45
69,103,18,44
68,103,18,45
67,103,17,44
66,103,18,45
64,103,17,44
63,103,18,45
62,103,18,45
61,102,17,44
61,102,18,45
60,103,17,44
59,103,17,44
59,103,17,44
58,103,17,44
55,102,17,44
53,103,17,43
51,102,17,44
48,103,18,45
46,103,18,45
45,104,17,44
43,104,18,45
41,104,18,45
41,104,17,44
40,105,17,43
39,104,17,43
38,105,17,42
37,104,17,43
37,104,17,44
36,104,17,43
34,103,17,43
33,103,17,44
32,104,18,44
31,104,17,44
31,104,17,43
29,104,17,44
28,103,17,44
28,104,17,43
27,103,17,43
