172,55,120,119
172,55,121,120
173,56,118,117
171,54,121,120
172,55,119,118
172,55,120,119
170,54,122,121
170,54,122,121
170,54,122,121
169,54,124,123
169,55,124,123
170,56,122,121
170,56,122,121
168,57,124,123
168,57,124,123
169,58,122,121
168,57,124,123
169,59,122,121
168,60,122,121
168,60,122,121
168,60,122,121
168,61,122,121
167,61,124,123
166,61,125,124
164,59,129,128
164,59,129,128
164,61,127,126
163,61,129,128
164,64,126,125
162,63,127,126
163,65,126,125
161,64,129,128
160,65,129,128
159,65,129,128
157,66,130,129
154,64,134,133
154,64,134,133
162,65,134,133
169,65,134,133
178,67,131,130
183,66,134,133
187,66,134,133
194,67,134,133
201,68,134,133
210,69,134,133
251,77,133,131
249,76,135,134
252,79,131,130
248,78,135,134
242,77,137,135
240,77,137,135
233,77,139,138
229,80,137,135
228,82,134,133
221,84,134,133
221,86,134,133
224,86,134,133
224,88,134,133
224,87,137,135
225,89,137,135
225,93,134,133
228,97,130,129
220,96,134,133
216,100,130,129
216,101,134,133
213,101,138,137
206,97,142,141
205,98,142,141
202,99,139,138
202,102,137,135
199,105,134,133
200,108,130,129
190,104,131,130
194,109,129,128
189,107,133,131
186,106,134,133
174,105,131,130
170,107,130,129
168,107,133,131
164,106,135,134
153,106,131,130
148,108,127,126
142,110,126,125
127,110,126,125
113,110,126,125
123,112,126,125
94,115,130,129
43,92,134,133
35,89,138,137
34,89,135,134
31,89,135,134
29,90,133,131
33,88,129,128
35,87,127,126
35,86,127,126
33,84,130,129
36,84,126,125
39,85,122,121
43,84,119,118
43,79,122,121
44,75,126,125
50,72,122,121
60,72,119,118
65,74,115,114
62,75,114,113
67,73,114,113
92,62,112,111
97,64,111,110
102,60,108,107
110,61,104,104
116,59,102,101
125,58,102,101
125,58,103,103
129,58,101,100
135,57,99,99
133,54,102,101
137,52,103,103
140,53,101,100
146,53,99,99
153,51,96,96
155,50,99,99
161,48,99,99
165,49,96,96
172,47,95,94
178,48,93,92
182,47,93,92
189,45,90,89
194,45,89,88
191,44,92,91
188,44,90,89
184,43,89,88
176,42,87,87
170,41,86,85
157,45,87,87
150,49,86,86
144,57,84,83
139,61,83,82
134,66,82,82
129,71,81,81
126,73,81,81
121,78,79,78
113,85,78,78
109,90,76,75
103,91,78,78
96,98,77,76
87,102,78,78
82,107,77,76
76,112,74,74
65,123,72,72
64,125,71,70
59,128,70,70
33,145,71,70
19,157,69,69
13,162,67,67
8,161,67,66
-0,159,66,66
-6,157,66,66
-10,157,64,64
-13,157,64,64
-21,155,65,64
-21,154,63,63
-16,154,62,61
-14,153,63,62
-8,153,62,62
-4,150,64,64
-2,145,66,66
3,143,67,67
8,142,65,65
11,142,64,64
15,139,66,66
16,138,66,66
25,136,67,66
26,134,69,68
26,133,69,68
38,132,69,68
40,131,69,68
44,131,69,69
49,127,70,70
83,123,68,67
83,122,67,66
86,120,67,67
94,121,65,65
99,121,64,64
106,117,63,63
109,118,62,61
113,118,62,62
123,116,60,60
130,115,59,58
134,115,58,58
145,113,56,56
152,111,56,56
154,111,56,56
158,110,57,57
167,107,59,59
168,105,60,59
172,104,60,60
177,105,59,58
182,104,59,58
188,102,58,58
207,98,56,56
218,97,55,54
229,94,54,53
235,94,53,53
246,92,52,52
255,91,51,51
266,91,50,50
275,87,51,51
282,88,49,49
287,87,51,51
293,86,50,50
303,83,50,50
311,84,49,49
318,83,48,47
321,82,49,48
332,81,47,47
337,77,47,46
354,74,45,45
353,72,45,45
362,77,45,44
367,75,45,45
369,74,45,45
381,77,46,46
382,78,47,47
374,75,49,48
374,75,49,49
368,73,50,50
366,73,49,49
363,72,49,49
364,73,48,47
363,73,47,46
362,72,47,47
360,73,46,46
357,72,46,45
339,67,45,44
339,68,43,43
338,68,44,44
338,68,43,43
337,67,43,43
334,67,43,43
332,67,43,43
296,64,43,43
291,64,43,43
297,65,43,43
288,64,43,43
301,62,42,42
298,61,42,42
296,60,42,42
304,62,41,41
302,62,40,39
303,61,40,39
302,61,40,39
296,60,40,39
291,58,41,41
287,58,42,41
