503,142,19,36
503,143,19,36
503,142,19,36
503,143,19,36
503,142,19,36
503,142,19,37
503,143,19,36
503,141,19,37
503,142,19,37
503,142,19,36
502,142,19,37
503,143,19,36
503,142,19,36
502,142,19,36
502,142,19,36
501,142,19,36
500,142,19,37
500,141,19,37
499,141,19,36
499,141,19,36
499,141,19,36
499,142,19,36
499,141,19,36
499,142,19,36
498,142,19,36
498,141,19,36
498,141,19,37
498,140,20,37
498,140,20,37
497,140,20,37
497,140,20,37
497,140,20,37
497,140,19,37
496,140,19,37
494,140,20,37
494,140,19,37
493,140,19,36
493,140,19,36
493,140,19,36
492,140,19,36
492,140,19,36
492,141,18,35
492,141,18,34
491,141,18,34
491,141,18,34
491,141,18,34
490,140,18,35
489,140,18,35
489,140,18,34
489,140,18,35
489,140,18,34
488,140,18,34
487,140,18,34
487,140,18,34
486,140,18,34
486,140,18,34
486,140,18,35
485,140,18,35
485,140,18,34
484,140,18,34
484,140,18,34
484,141,17,33
483,140,17,33
483,140,18,34
483,140,18,34
483,139,18,34
483,139,18,34
482,139,18,34
483,139,18,34
482,139,18,34
482,139,18,34
482,140,18,34
481,139,18,34
481,139,18,34
480,139,18,34
480,138,18,34
480,139,18,34
480,139,18,34
479,139,18,34
479,139,17,33
479,139,17,33
479,139,18,34
478,139,18,34
478,139,18,34
478,138,18,34
478,138,18,34
478,138,18,34
477,138,18,34
477,138,18,33
477,138,18,34
477,139,18,33
476,139,18,33
475,138,18,34
474,137,18,34
474,137,18,34
473,137,18,34
473,138,18,34
472,137,18,34
472,137,18,34
471,138,17,33
471,138,17,33
470,138,17,32
470,138,17,33
469,137,18,34
469,137,18,34
468,136,18,34
468,136,18,34
468,137,18,34
467,137,17,33
467,137,18,34
465,137,18,34
465,138,18,33
463,137,18,34
462,137,18,34
462,137,18,34
461,137,18,34
461,137,18,35
460,137,18,34
460,137,18,34
459,137,17,33
459,138,17,32
459,138,17,32
459,138,17,32
458,137,17,32
457,137,18,33
457,136,18,34
457,137,18,33
457,137,17,33
456,137,17,33
455,137,17,33
455,138,17,32
454,137,17,32
454,138,17,32
453,137,17,32
452,136,17,33
452,136,17,33
452,136,17,32
451,137,17,32
451,137,17,32
450,137,17,32
450,137,17,32
450,137,17,31
449,136,17,32
449,136,17,33
449,135,18,34
449,136,17,33
448,136,17,33
448,136,17,32
447,136,17,32
448,137,17,32
447,137,17,32
445,136,17,32
445,136,18,33
445,135,18,33
444,135,17,33
443,135,17,33
443,135,17,33
443,136,17,32
444,136,17,32
443,136,17,32
443,136,17,32
442,136,17,32
443,135,17,33
442,135,17,33
442,135,18,33
441,134,18,34
441,135,18,34
441,135,17,33
440,135,17,33
440,136,17,32
440,136,17,32
439,135,17,33
439,135,17,32
438,134,17,33
439,135,17,32
438,135,17,33
437,135,17,32
438,135,17,32
438,136,17,31
438,135,17,32
437,135,17,32
437,135,17,32
