24,65,21,31
25,65,21,31
25,65,21,31
26,65,21,31
27,65,21,31
28,67,20,30
29,66,21,31
28,65,21,31
31,66,21,30
31,66,20,30
32,67,20,30
32,66,21,31
33,66,22,32
34,66,22,33
35,66,22,33
35,66,22,32
37,68,21,31
38,68,21,30
40,69,21,30
40,68,21,31
41,69,21,31
42,69,21,31
43,70,20,30
45,70,20,29
46,69,20,30
46,69,21,31
48,69,20,30
49,70,21,30
50,70,21,31
52,69,21,31
53,69,22,32
54,69,22,32
55,69,22,32
56,70,21,31
57,69,21,31
59,71,21,30
60,71,21,31
61,71,21,31
62,71,22,32
64,70,22,33
65,71,22,32
67,72,21,31
69,72,21,32
69,72,21,31
70,72,22,32
71,72,22,32
72,73,21,32
73,72,22,32
74,72,21,32
75,72,22,32
76,72,22,33
78,73,22,33
80,74,21,32
81,74,21,32
82,74,22,32
83,74,22,33
85,74,22,32
86,74,22,32
88,74,23,33
88,74,22,33
90,75,22,33
91,75,22,32
93,75,22,32
94,75,22,32
95,75,22,32
97,76,22,32
98,76,22,32
100,75,22,33
102,77,23,33
103,77,23,34
104,77,22,33
105,77,22,32
106,77,23,33
107,77,23,33
110,76,23,34
110,77,23,34
112,77,23,34
113,77,23,33
114,78,23,33
115,78,23,34
117,78,23,33
118,78,23,34
119,79,23,34
121,79,22,33
123,79,23,34
125,79,23,35
126,79,23,34
127,80,22,33
129,80,22,32
130,79,22,33
131,79,23,34
133,80,23,34
133,80,23,34
135,81,22,33
136,82,22,32
138,81,21,31
139,82,22,32
141,82,22,33
142,83,22,33
144,83,23,33
146,83,23,33
147,83,22,33
148,83,22,32
149,83,22,32
150,83,21,31
152,84,22,32
153,83,22,33
155,84,22,32
156,85,22,32
157,85,22,33
159,85,22,32
160,86,21,31
161,87,21,31
162,87,21,31
163,87,21,31
165,88,21,31
167,87,21,31
168,87,22,32
169,87,22,33
171,87,22,32
172,87,22,32
173,87,21,31
174,88,21,31
175,88,22,32
177,89,21,31
179,90,21,31
179,90,22,32
181,90,22,32
182,90,22,32
183,90,22,32
185,91,21,31
186,91,22,32
188,91,21,31
188,91,22,32
190,91,21,31
191,92,21,31
192,91,21,31
193,92,21,31
194,92,21,31
195,92,22,32
197,93,21,31
198,94,21,31
199,94,21,31
201,94,22,32
202,93,22,33
203,94,22,32
205,94,22,32
205,93,22,33
207,93,23,33
207,92,23,34
208,92,24,35
210,93,23,34
211,93,23,34
212,93,23,35
213,94,23,34
214,95,23,34
216,95,24,35
217,95,24,35
218,96,24,36
220,96,24,36
221,96,24,36
223,96,24,36
224,96,24,35
225,96,24,36
226,96,24,36
227,96,24,36
227,96,25,37
228,95,26,38
230,95,25,37
231,96,25,36
233,97,24,35
234,97,25,36
236,98,25,36
237,98,25,37
238,97,26,39
239,98,26,38
242,98,25,37
244,99,24,36
245,99,24,36
246,99,24,36
247,100,24,36
249,100,24,35
250,101,23,35
251,101,24,35
252,102,23,34
254,103,23,34
256,103,23,34
257,103,23,35
259,104,23,34
260,104,23,34
261,104,23,35
262,104,23,34
263,105,22,33
264,105,22,33
265,105,22,33
267,105,22,33
268,106,22,33
270,107,22,32
271,107,22,33
272,107,23,34
273,107,23,34
274,107,23,34
277,107,22,33
277,108,23,33
279,108,23,33
280,108,23,34
281,108,23,34
282,108,24,35
283,108,23,35
284,107,24,35
284,107,25,36
286,108,24,35
287,110,23,34
289,110,23,34
289,110,23,34
290,110,23,35
292,112,23,34
294,112,22,33
294,112,23,34
295,112,22,33
296,112,23,34
297,112,23,34
298,112,22,33
299,112,23,34
300,112,22,33
302,112,22,32
302,112,22,32
303,113,22,33
304,113,22,32
305,114,22,32
306,115,22,33
308,116,21,32
308,116,22,32
309,117,22,32
310,117,22,32
311,118,22,32
312,118,22,32
313,119,22,32
314,119,22,32
315,120,22,32
316,120,22,32
317,121,22,32
318,122,22,32
319,122,22,32
324,118,21,32
326,118,21,32
327,119,21,31
329,119,21,31
330,119,21,31
331,120,21,30
332,119,20,30
334,120,20,29
334,120,20,30
335,121,20,30
337,121,21,30
338,120,21,31
338,120,21,32
339,121,21,32
340,122,21,32
341,122,22,33
341,122,22,33
342,123,22,33
343,123,22,33
344,124,22,33
345,124,22,33
345,125,22,33
346,125,22,33
352,123,23,33
354,123,22,33
354,123,23,33
356,125,22,32
358,125,22,32
359,126,21,32
361,127,21,31
361,127,21,32
363,126,22,33
363,128,22,33
364,128,22,33
365,129,22,33
367,129,22,33
368,130,22,33
369,130,22,33
370,131,22,33
371,131,22,33
372,132,22,33
373,133,22,33
374,133,22,33
375,134,22,33
