469,153,18,34
470,153,18,33
471,153,17,33
473,154,17,33
473,153,18,34
474,153,18,34
475,154,18,34
477,155,18,33
477,155,17,33
478,155,17,33
478,155,18,34
478,156,17,33
478,156,17,32
478,156,17,32
478,156,17,33
478,157,17,33
477,157,18,34
477,156,18,35
478,157,19,35
477,157,18,34
477,159,18,34
477,158,18,34
476,158,18,35
476,158,18,34
476,159,18,35
476,159,18,35
476,160,18,34
476,160,18,34
476,160,18,34
477,162,18,34
477,162,18,35
478,162,19,35
478,162,19,36
478,163,20,37
481,164,20,38
482,165,20,38
484,167,20,37
483,167,20,38
484,167,20,38
484,167,20,38
484,168,20,38
486,169,20,37
485,168,20,38
485,168,20,39
486,169,20,39
487,170,20,38
487,170,20,38
488,170,21,39
489,171,20,38
490,171,21,39
490,171,21,39
491,172,20,39
491,172,21,40
491,172,22,41
493,172,22,41
493,172,22,42
494,173,22,41
497,174,22,41
500,175,23,43
501,176,23,44
502,177,23,43
502,177,23,44
503,177,23,44
504,178,23,43
505,179,23,44
505,179,23,44
506,179,23,44
507,180,23,44
509,181,24,45
511,183,24,45
512,183,25,46
513,184,25,46
513,185,25,47
515,185,25,47
516,186,25,47
516,187,25,46
517,187,25,46
518,188,25,47
519,187,26,49
519,188,26,49
520,189,26,49
522,190,26,49
523,190,26,49
525,191,26,49
525,190,27,50
527,191,27,51
528,192,27,51
530,193,27,51
532,194,27,51
533,194,27,50
535,195,27,51
536,195,27,51
537,196,28,52
537,196,28,53
539,196,28,54
542,197,28,54
545,198,28,54
547,199,29,55
548,199,30,56
551,201,30,56
552,200,30,56
553,200,31,58
555,202,31,58
557,203,31,58
558,204,31,59
560,205,32,60
561,206,31,59
562,208,31,58
562,208,32,60
562,208,32,61
562,208,33,63
563,210,33,62
564,211,33,62
564,212,33,62
562,212,34,64
519,213,35,66
499,214,36,68
457,217,36,68
455,217,36,69
453,218,35,67
454,220,34,65
452,221,34,65
455,225,33,63
454,225,33,63
454,226,34,64
452,228,35,66
450,232,36,68
447,234,37,70
446,236,37,70
436,120,38,72
431,49,38,72
427,13,38,72
425,15,39,74
423,14,40,75
420,16,40,76
418,15,42,78
416,16,42,79
414,18,42,79
412,20,43,81
406,20,44,83
401,22,45,85
398,23,46,87
396,26,45,84
392,26,46,87
390,29,45,86
387,31,45,84
385,33,45,84
383,34,45,85
381,36,45,84
379,38,44,83
376,38,45,85
374,39,46,88
372,42,45,85
370,43,45,85
367,45,45,84
363,46,46,87
363,48,45,85
359,49,46,88
357,50,48,90
351,50,49,93
346,50,51,96
344,53,50,94
341,54,51,96
337,55,52,99
333,56,52,99
330,57,52,99
328,59,52,99
323,60,54,102
319,61,54,103
314,63,54,103
309,68,53,100
301,68,54,103
296,74,53,100
292,74,54,103
289,75,55,105
284,76,57,107
278,80,55,104
273,81,55,105
266,86,54,102
262,88,54,102
254,90,55,105
249,92,55,104
240,94,55,105
235,94,57,108
227,96,59,111
220,98,61,114
214,100,62,117
208,102,61,116
200,103,63,119
193,107,63,119
188,110,64,120
181,115,62,117
177,117,60,113
172,119,61,116
163,124,59,112
158,126,60,113
148,128,62,117
143,132,61,114
132,135,62,118
124,136,64,122
111,140,66,125
103,143,67,126
93,146,69,130
75,150,71,134
59,155,72,137
51,159,74,140
38,161,75,142
23,165,78,147
