1
241.0000,242.0000,257.0000,242.0000,257.0000,300.0000,241.0000,300.0000
242.0000,241.0000,258.0000,241.0000,258.0000,301.0000,242.0000,301.0000
244.0000,242.0000,260.0000,242.0000,260.0000,301.0000,244.0000,301.0000
246.0000,242.0000,262.0000,242.0000,262.0000,302.0000,246.0000,302.0000
248.0000,242.0000,263.0000,242.0000,263.0000,302.0000,248.0000,302.0000
249.0000,242.0000,265.0000,242.0000,265.0000,302.0000,249.0000,302.0000
251.0000,242.0000,266.0000,242.0000,266.0000,303.0000,251.0000,303.0000
252.0000,243.0000,268.0000,243.0000,268.0000,303.0000,252.0000,303.0000
254.0000,243.0000,270.0000,243.0000,270.0000,303.0000,254.0000,303.0000
256.0000,243.0000,271.0000,243.0000,271.0000,303.0000,256.0000,303.0000
257.0000,243.0000,273.0000,243.0000,273.0000,304.0000,257.0000,304.0000
259.0000,243.0000,275.0000,243.0000,275.0000,304.0000,259.0000,304.0000
261.0000,244.0000,276.0000,244.0000,276.0000,304.0000,261.0000,304.0000
262.0000,244.0000,278.0000,244.0000,278.0000,304.0000,262.0000,304.0000
264.0000,244.0000,280.0000,244.0000,280.0000,305.0000,264.0000,305.0000
270.0000,243.0000,286.0000,243.0000,286.0000,305.0000,270.0000,305.0000
273.0000,245.0000,289.0000,245.0000,289.0000,306.0000,273.0000,306.0000
276.0000,246.0000,292.0000,246.0000,292.0000,307.0000,276.0000,307.0000
279.0000,247.0000,295.0000,247.0000,295.0000,308.0000,279.0000,308.0000
281.0000,249.0000,296.0000,249.0000,296.0000,308.0000,281.0000,308.0000
284.0000,250.0000,299.0000,250.0000,299.0000,310.0000,284.0000,310.0000
286.0000,251.0000,302.0000,251.0000,302.0000,311.0000,286.0000,311.0000
289.0000,252.0000,304.0000,252.0000,304.0000,312.0000,289.0000,312.0000
291.0000,254.0000,306.0000,254.0000,306.0000,312.0000,291.0000,312.0000
295.0000,254.0000,309.0000,254.0000,309.0000,310.0000,295.0000,310.0000
298.0000,255.0000,312.0000,255.0000,312.0000,309.0000,298.0000,309.0000
301.0000,255.0000,315.0000,255.0000,315.0000,310.0000,301.0000,310.0000
